N,ave_k,sample,susceptible neighbours,S at time of sample,num 1s,num 2s,num 3s,num 4s,num 5 or more
49594.0,5.024317457756987,0.15,17703.0,40120.0,13156.0,3727.0,707.0,106.0,7.0
49594.0,5.024317457756987,0.01,1883.0,49028.0,1849.0,33.0,1.0,0.0,0.0
49594.0,5.024317457756987,0.025,4555.0,48186.0,4331.0,217.0,6.0,1.0,0.0
49594.0,5.024317457756987,0.05,8415.0,46751.0,7617.0,753.0,40.0,4.0,1.0
49594.0,5.024317457756987,0.075,11544.0,45332.0,9894.0,1493.0,146.0,11.0,0.0
49594.0,5.024317457756987,0.1,14150.0,43879.0,11510.0,2323.0,283.0,31.0,3.0
49594.0,5.024317457756987,0.125,16409.0,42426.0,12748.0,3064.0,527.0,59.0,11.0
49594.0,5.024317457756987,0.15,18126.0,40971.0,13370.0,3853.0,758.0,129.0,16.0
49594.0,5.024317457756987,0.01,1880.0,49021.0,1844.0,35.0,1.0,0.0,0.0
49594.0,5.024317457756987,0.025,4510.0,48180.0,4309.0,192.0,8.0,1.0,0.0
49594.0,5.024317457756987,0.05,8356.0,46735.0,7620.0,690.0,44.0,2.0,0.0
49594.0,5.024317457756987,0.075,11678.0,45314.0,10087.0,1433.0,148.0,10.0,0.0
49594.0,5.024317457756987,0.1,14157.0,43856.0,11622.0,2242.0,259.0,31.0,3.0
49594.0,5.024317457756987,0.125,16352.0,42382.0,12799.0,3027.0,471.0,48.0,7.0
49594.0,5.024317457756987,0.15,18121.0,40918.0,13438.0,3881.0,690.0,102.0,10.0
49594.0,5.024317457756987,0.01,1937.0,49034.0,1893.0,42.0,2.0,0.0,0.0
49594.0,5.024317457756987,0.025,4676.0,48205.0,4452.0,217.0,7.0,0.0,0.0
49594.0,5.024317457756987,0.05,8468.0,46793.0,7683.0,729.0,51.0,5.0,0.0
49594.0,5.024317457756987,0.075,11660.0,45364.0,10037.0,1464.0,144.0,14.0,1.0
49594.0,5.024317457756987,0.1,14275.0,43935.0,11622.0,2299.0,314.0,37.0,3.0
49594.0,5.024317457756987,0.125,16446.0,42504.0,12729.0,3120.0,521.0,68.0,8.0
49594.0,5.024317457756987,0.15,18212.0,41065.0,13418.0,3929.0,744.0,116.0,5.0
49594.0,5.024317457756987,0.01,1881.0,49040.0,1845.0,36.0,0.0,0.0,0.0
49594.0,5.024317457756987,0.025,4523.0,48209.0,4312.0,203.0,8.0,0.0,0.0
49594.0,5.024317457756987,0.05,8333.0,46811.0,7550.0,734.0,46.0,3.0,0.0
49594.0,5.024317457756987,0.075,11592.0,45393.0,9990.0,1446.0,140.0,15.0,1.0
49594.0,5.024317457756987,0.1,14282.0,43984.0,11662.0,2305.0,289.0,23.0,3.0
49594.0,5.024317457756987,0.125,16533.0,42606.0,12821.0,3166.0,477.0,62.0,7.0
49594.0,5.024317457756987,0.15,18321.0,41168.0,13498.0,3960.0,738.0,112.0,13.0
9935.0,4.989431303472572,0.01,407.0,9743.0,401.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,905.0,9513.0,860.0,45.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1644.0,9023.0,1463.0,174.0,7.0,0.0,0.0
9935.0,4.989431303472572,0.075,2182.0,8470.0,1835.0,321.0,23.0,3.0,0.0
9935.0,4.989431303472572,0.1,2582.0,7991.0,2120.0,415.0,42.0,5.0,0.0
9935.0,4.989431303472572,0.125,2813.0,7459.0,2219.0,519.0,65.0,9.0,1.0
9935.0,4.989431303472572,0.15,2962.0,6861.0,2191.0,654.0,102.0,13.0,2.0
9935.0,4.989431303472572,0.01,362.0,9819.0,357.0,5.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,907.0,9644.0,866.0,41.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1714.0,9342.0,1556.0,150.0,8.0,0.0,0.0
9935.0,4.989431303472572,0.075,2335.0,9039.0,2035.0,271.0,27.0,2.0,0.0
9935.0,4.989431303472572,0.1,2872.0,8753.0,2362.0,451.0,52.0,6.0,1.0
9935.0,4.989431303472572,0.125,3303.0,8446.0,2592.0,589.0,115.0,7.0,0.0
9935.0,4.989431303472572,0.15,3631.0,8141.0,2704.0,765.0,137.0,23.0,2.0
9935.0,4.989431303472572,0.01,339.0,9808.0,333.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,870.0,9636.0,817.0,50.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1682.0,9337.0,1525.0,150.0,7.0,0.0,0.0
9935.0,4.989431303472572,0.075,2277.0,9031.0,1957.0,289.0,27.0,4.0,0.0
9935.0,4.989431303472572,0.1,2757.0,8725.0,2238.0,461.0,52.0,4.0,2.0
9935.0,4.989431303472572,0.125,3217.0,8416.0,2484.0,621.0,103.0,8.0,1.0
9935.0,4.989431303472572,0.15,3558.0,8107.0,2640.0,753.0,148.0,16.0,1.0
9935.0,4.989431303472572,0.01,413.0,9823.0,402.0,11.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,949.0,9638.0,905.0,43.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1738.0,9346.0,1566.0,162.0,10.0,0.0,0.0
9935.0,4.989431303472572,0.075,2324.0,9022.0,2008.0,291.0,24.0,1.0,0.0
9935.0,4.989431303472572,0.1,2864.0,8713.0,2342.0,450.0,68.0,3.0,1.0
9935.0,4.989431303472572,0.125,3281.0,8409.0,2599.0,554.0,117.0,10.0,1.0
9935.0,4.989431303472572,0.15,3588.0,8077.0,2706.0,718.0,147.0,15.0,2.0
9935.0,4.989431303472572,0.01,422.0,9827.0,415.0,7.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,923.0,9660.0,878.0,45.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1688.0,9391.0,1517.0,158.0,12.0,1.0,0.0
9935.0,4.989431303472572,0.075,2379.0,9089.0,2044.0,303.0,29.0,3.0,0.0
9935.0,4.989431303472572,0.1,2881.0,8792.0,2339.0,464.0,69.0,8.0,1.0
9935.0,4.989431303472572,0.125,3302.0,8490.0,2517.0,671.0,98.0,16.0,0.0
9935.0,4.989431303472572,0.15,3657.0,8171.0,2645.0,805.0,179.0,26.0,2.0
9935.0,4.989431303472572,0.01,421.0,9824.0,413.0,8.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,924.0,9662.0,880.0,43.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1690.0,9377.0,1529.0,147.0,13.0,1.0,0.0
9935.0,4.989431303472572,0.075,2350.0,9104.0,2020.0,293.0,31.0,6.0,0.0
9935.0,4.989431303472572,0.1,2942.0,8815.0,2414.0,448.0,72.0,6.0,2.0
9935.0,4.989431303472572,0.125,3329.0,8533.0,2556.0,655.0,100.0,15.0,3.0
9935.0,4.989431303472572,0.15,3717.0,8241.0,2725.0,810.0,157.0,18.0,7.0
9935.0,4.989431303472572,0.01,403.0,9807.0,393.0,10.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,908.0,9609.0,862.0,44.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1670.0,9295.0,1518.0,143.0,9.0,0.0,0.0
9935.0,4.989431303472572,0.075,2297.0,8984.0,2000.0,264.0,33.0,0.0,0.0
9935.0,4.989431303472572,0.1,2725.0,8664.0,2228.0,434.0,60.0,3.0,0.0
9935.0,4.989431303472572,0.125,3141.0,8330.0,2434.0,609.0,89.0,9.0,0.0
9935.0,4.989431303472572,0.15,3434.0,7975.0,2543.0,738.0,133.0,20.0,0.0
9935.0,4.989431303472572,0.01,395.0,9798.0,391.0,4.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,892.0,9604.0,858.0,31.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1723.0,9287.0,1567.0,150.0,6.0,0.0,0.0
9935.0,4.989431303472572,0.075,2339.0,8938.0,2016.0,298.0,25.0,0.0,0.0
9935.0,4.989431303472572,0.1,2823.0,8614.0,2321.0,431.0,67.0,3.0,1.0
9935.0,4.989431303472572,0.125,3184.0,8280.0,2482.0,580.0,106.0,15.0,1.0
9935.0,4.989431303472572,0.15,3432.0,7943.0,2491.0,754.0,159.0,24.0,4.0
9935.0,4.989431303472572,0.01,392.0,9832.0,383.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,907.0,9654.0,866.0,38.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1668.0,9379.0,1518.0,140.0,8.0,2.0,0.0
9935.0,4.989431303472572,0.075,2343.0,9098.0,2014.0,291.0,35.0,3.0,0.0
9935.0,4.989431303472572,0.1,2851.0,8818.0,2340.0,442.0,61.0,7.0,1.0
9935.0,4.989431303472572,0.125,3287.0,8534.0,2591.0,583.0,101.0,10.0,2.0
9935.0,4.989431303472572,0.15,3646.0,8243.0,2710.0,764.0,150.0,18.0,4.0
9935.0,4.989431303472572,0.01,369.0,9787.0,358.0,11.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,859.0,9550.0,818.0,40.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1584.0,9116.0,1452.0,125.0,7.0,0.0,0.0
9935.0,4.989431303472572,0.075,2182.0,8692.0,1891.0,264.0,24.0,2.0,1.0
9935.0,4.989431303472572,0.1,2622.0,8270.0,2174.0,390.0,51.0,7.0,0.0
9935.0,4.989431303472572,0.125,2941.0,7817.0,2334.0,510.0,85.0,11.0,1.0
9935.0,4.989431303472572,0.15,3123.0,7369.0,2335.0,642.0,127.0,18.0,1.0
9935.0,4.989431303472572,0.01,378.0,9815.0,369.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,899.0,9625.0,867.0,31.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1678.0,9317.0,1532.0,134.0,12.0,0.0,0.0
9935.0,4.989431303472572,0.075,2305.0,9018.0,2001.0,279.0,23.0,2.0,0.0
9935.0,4.989431303472572,0.1,2854.0,8700.0,2367.0,426.0,52.0,8.0,1.0
9935.0,4.989431303472572,0.125,3249.0,8374.0,2564.0,569.0,103.0,12.0,1.0
9935.0,4.989431303472572,0.15,3600.0,8057.0,2684.0,752.0,141.0,22.0,1.0
9935.0,4.989431303472572,0.01,380.0,9824.0,375.0,5.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,932.0,9659.0,895.0,33.0,4.0,0.0,0.0
9935.0,4.989431303472572,0.05,1622.0,9369.0,1447.0,161.0,14.0,0.0,0.0
9935.0,4.989431303472572,0.075,2313.0,9091.0,1999.0,281.0,32.0,1.0,0.0
9935.0,4.989431303472572,0.1,2886.0,8802.0,2393.0,439.0,45.0,7.0,2.0
9935.0,4.989431303472572,0.125,3356.0,8515.0,2635.0,615.0,98.0,5.0,3.0
9935.0,4.989431303472572,0.15,3704.0,8224.0,2779.0,784.0,121.0,17.0,3.0
9935.0,4.989431303472572,0.01,399.0,9802.0,387.0,12.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,917.0,9589.0,864.0,53.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1652.0,9236.0,1500.0,145.0,7.0,0.0,0.0
9935.0,4.989431303472572,0.075,2232.0,8873.0,1903.0,291.0,34.0,2.0,2.0
9935.0,4.989431303472572,0.1,2704.0,8490.0,2175.0,471.0,55.0,3.0,0.0
9935.0,4.989431303472572,0.125,3090.0,8130.0,2377.0,611.0,89.0,12.0,1.0
9935.0,4.989431303472572,0.15,3346.0,7748.0,2478.0,715.0,129.0,21.0,3.0
9935.0,4.989431303472572,0.01,403.0,9822.0,399.0,4.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,908.0,9641.0,865.0,42.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1680.0,9355.0,1526.0,145.0,8.0,1.0,0.0
9935.0,4.989431303472572,0.075,2295.0,9075.0,1974.0,294.0,24.0,3.0,0.0
9935.0,4.989431303472572,0.1,2860.0,8774.0,2355.0,439.0,59.0,6.0,1.0
9935.0,4.989431303472572,0.125,3230.0,8484.0,2529.0,592.0,92.0,13.0,4.0
9935.0,4.989431303472572,0.15,3540.0,8171.0,2609.0,756.0,153.0,19.0,3.0
9935.0,4.989431303472572,0.01,376.0,9736.0,369.0,7.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,880.0,9459.0,826.0,52.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1602.0,8947.0,1442.0,148.0,12.0,0.0,0.0
9935.0,4.989431303472572,0.075,2132.0,8434.0,1838.0,268.0,22.0,4.0,0.0
9935.0,4.989431303472572,0.1,2470.0,7888.0,2002.0,406.0,57.0,5.0,0.0
9935.0,4.989431303472572,0.125,2723.0,7247.0,2144.0,480.0,87.0,11.0,1.0
9935.0,4.989431303472572,0.15,2526.0,5987.0,1911.0,512.0,90.0,11.0,2.0
9935.0,4.989431303472572,0.01,371.0,9819.0,369.0,2.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,889.0,9647.0,854.0,34.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1637.0,9351.0,1484.0,141.0,11.0,1.0,0.0
9935.0,4.989431303472572,0.075,2265.0,9052.0,1966.0,267.0,30.0,2.0,0.0
9935.0,4.989431303472572,0.1,2754.0,8750.0,2263.0,437.0,47.0,7.0,0.0
9935.0,4.989431303472572,0.125,3193.0,8442.0,2517.0,580.0,87.0,8.0,1.0
9935.0,4.989431303472572,0.15,3490.0,8137.0,2577.0,743.0,154.0,15.0,1.0
9935.0,4.989431303472572,0.01,402.0,9806.0,393.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,934.0,9602.0,891.0,43.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1671.0,9285.0,1512.0,149.0,9.0,1.0,0.0
9935.0,4.989431303472572,0.075,2322.0,8953.0,1985.0,300.0,34.0,3.0,0.0
9935.0,4.989431303472572,0.1,2794.0,8611.0,2278.0,455.0,53.0,7.0,1.0
9935.0,4.989431303472572,0.125,3185.0,8265.0,2487.0,584.0,104.0,10.0,0.0
9935.0,4.989431303472572,0.15,3567.0,7905.0,2695.0,703.0,150.0,18.0,1.0
9935.0,4.989431303472572,0.01,419.0,9805.0,413.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,891.0,9606.0,849.0,40.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1709.0,9223.0,1543.0,157.0,9.0,0.0,0.0
9935.0,4.989431303472572,0.075,2332.0,8866.0,1999.0,299.0,33.0,1.0,0.0
9935.0,4.989431303472572,0.1,2856.0,8503.0,2337.0,461.0,54.0,4.0,0.0
9935.0,4.989431303472572,0.125,3156.0,8108.0,2446.0,605.0,95.0,9.0,1.0
9935.0,4.989431303472572,0.15,3397.0,7716.0,2519.0,711.0,143.0,20.0,4.0
9935.0,4.989431303472572,0.01,399.0,9822.0,393.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,884.0,9654.0,823.0,58.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1668.0,9359.0,1492.0,166.0,10.0,0.0,0.0
9935.0,4.989431303472572,0.075,2292.0,9064.0,1963.0,300.0,27.0,2.0,0.0
9935.0,4.989431303472572,0.1,2761.0,8768.0,2244.0,454.0,57.0,6.0,0.0
9935.0,4.989431303472572,0.125,3264.0,8467.0,2555.0,608.0,86.0,14.0,1.0
9935.0,4.989431303472572,0.15,3597.0,8175.0,2670.0,750.0,148.0,25.0,4.0
9935.0,4.989431303472572,0.01,389.0,9818.0,383.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,923.0,9633.0,877.0,46.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.05,1705.0,9352.0,1538.0,155.0,12.0,0.0,0.0
9935.0,4.989431303472572,0.075,2319.0,9043.0,1993.0,307.0,18.0,1.0,0.0
9935.0,4.989431303472572,0.1,2814.0,8730.0,2332.0,427.0,44.0,8.0,3.0
9935.0,4.989431303472572,0.125,3211.0,8433.0,2524.0,584.0,87.0,13.0,3.0
9935.0,4.989431303472572,0.15,3562.0,8113.0,2671.0,755.0,120.0,12.0,4.0
9935.0,4.989431303472572,0.01,383.0,9817.0,376.0,7.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,906.0,9655.0,863.0,41.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1663.0,9361.0,1507.0,144.0,12.0,0.0,0.0
9935.0,4.989431303472572,0.075,2321.0,9083.0,2014.0,280.0,20.0,6.0,1.0
9935.0,4.989431303472572,0.1,2874.0,8800.0,2367.0,456.0,43.0,7.0,1.0
9935.0,4.989431303472572,0.125,3312.0,8521.0,2605.0,599.0,92.0,14.0,2.0
9935.0,4.989431303472572,0.15,3674.0,8245.0,2737.0,776.0,139.0,19.0,3.0
9935.0,4.989431303472572,0.01,383.0,9774.0,379.0,4.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,922.0,9557.0,867.0,52.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1615.0,9189.0,1449.0,154.0,12.0,0.0,0.0
9935.0,4.989431303472572,0.075,2193.0,8793.0,1861.0,298.0,30.0,4.0,0.0
9935.0,4.989431303472572,0.1,2677.0,8417.0,2196.0,424.0,50.0,6.0,1.0
9935.0,4.989431303472572,0.125,3048.0,8002.0,2410.0,553.0,75.0,9.0,1.0
9935.0,4.989431303472572,0.15,3235.0,7564.0,2407.0,675.0,133.0,16.0,4.0
9935.0,4.989431303472572,0.01,415.0,9829.0,406.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,930.0,9653.0,887.0,42.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1714.0,9370.0,1558.0,145.0,11.0,0.0,0.0
9935.0,4.989431303472572,0.075,2396.0,9084.0,2065.0,295.0,35.0,1.0,0.0
9935.0,4.989431303472572,0.1,2922.0,8802.0,2402.0,454.0,60.0,4.0,2.0
9935.0,4.989431303472572,0.125,3278.0,8510.0,2548.0,602.0,110.0,17.0,1.0
9935.0,4.989431303472572,0.15,3649.0,8210.0,2712.0,762.0,148.0,23.0,4.0
9935.0,4.989431303472572,0.01,417.0,9823.0,404.0,12.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.025,912.0,9657.0,870.0,40.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1687.0,9367.0,1528.0,151.0,8.0,0.0,0.0
9935.0,4.989431303472572,0.075,2280.0,9072.0,1968.0,287.0,24.0,1.0,0.0
9935.0,4.989431303472572,0.1,2823.0,8784.0,2311.0,444.0,63.0,5.0,0.0
9935.0,4.989431303472572,0.125,3273.0,8509.0,2525.0,610.0,128.0,10.0,0.0
9935.0,4.989431303472572,0.15,3632.0,8220.0,2665.0,772.0,162.0,28.0,5.0
9935.0,4.989431303472572,0.01,394.0,9816.0,388.0,6.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,923.0,9630.0,882.0,39.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1677.0,9339.0,1507.0,158.0,10.0,2.0,0.0
9935.0,4.989431303472572,0.075,2321.0,9024.0,1990.0,299.0,30.0,2.0,0.0
9935.0,4.989431303472572,0.1,2837.0,8715.0,2304.0,482.0,45.0,6.0,0.0
9935.0,4.989431303472572,0.125,3249.0,8402.0,2538.0,615.0,86.0,9.0,1.0
9935.0,4.989431303472572,0.15,3629.0,8091.0,2711.0,761.0,141.0,15.0,1.0
9935.0,4.989431303472572,0.01,435.0,9822.0,424.0,11.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,908.0,9651.0,868.0,38.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1694.0,9344.0,1522.0,156.0,16.0,0.0,0.0
9935.0,4.989431303472572,0.075,2318.0,9046.0,1969.0,314.0,35.0,0.0,0.0
9935.0,4.989431303472572,0.1,2830.0,8755.0,2292.0,466.0,63.0,9.0,0.0
9935.0,4.989431303472572,0.125,3291.0,8459.0,2537.0,643.0,100.0,11.0,0.0
9935.0,4.989431303472572,0.15,3562.0,8149.0,2617.0,788.0,135.0,20.0,2.0
9935.0,4.989431303472572,0.01,400.0,9810.0,392.0,8.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,924.0,9616.0,873.0,48.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1611.0,9255.0,1470.0,129.0,11.0,1.0,0.0
9935.0,4.989431303472572,0.075,2252.0,8911.0,1962.0,263.0,25.0,2.0,0.0
9935.0,4.989431303472572,0.1,2745.0,8489.0,2258.0,431.0,51.0,3.0,2.0
9935.0,4.989431303472572,0.125,3094.0,8091.0,2424.0,571.0,80.0,17.0,2.0
9935.0,4.989431303472572,0.15,3364.0,7626.0,2477.0,747.0,120.0,19.0,1.0
9935.0,4.989431303472572,0.01,420.0,9771.0,408.0,12.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,928.0,9547.0,885.0,41.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1593.0,9143.0,1440.0,142.0,11.0,0.0,0.0
9935.0,4.989431303472572,0.075,2128.0,8629.0,1863.0,230.0,31.0,4.0,0.0
9935.0,4.989431303472572,0.1,2586.0,8173.0,2124.0,414.0,44.0,4.0,0.0
9935.0,4.989431303472572,0.125,2888.0,7687.0,2216.0,567.0,98.0,6.0,1.0
9935.0,4.989431303472572,0.15,3004.0,7044.0,2248.0,612.0,131.0,11.0,2.0
9935.0,4.989431303472572,0.01,399.0,9825.0,390.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,947.0,9650.0,899.0,46.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1702.0,9359.0,1560.0,132.0,9.0,1.0,0.0
9935.0,4.989431303472572,0.075,2348.0,9064.0,2038.0,269.0,39.0,2.0,0.0
9935.0,4.989431303472572,0.1,2832.0,8764.0,2334.0,426.0,63.0,9.0,0.0
9935.0,4.989431303472572,0.125,3274.0,8479.0,2572.0,592.0,90.0,16.0,4.0
9935.0,4.989431303472572,0.15,3613.0,8158.0,2694.0,746.0,143.0,24.0,6.0
9935.0,4.989431303472572,0.01,405.0,9821.0,394.0,11.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,926.0,9651.0,884.0,40.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1640.0,9340.0,1475.0,150.0,15.0,0.0,0.0
9935.0,4.989431303472572,0.075,2331.0,9042.0,2023.0,276.0,29.0,3.0,0.0
9935.0,4.989431303472572,0.1,2874.0,8736.0,2380.0,449.0,41.0,4.0,0.0
9935.0,4.989431303472572,0.125,3325.0,8428.0,2612.0,618.0,85.0,9.0,1.0
9935.0,4.989431303472572,0.15,3640.0,8119.0,2676.0,807.0,129.0,25.0,3.0
9935.0,4.989431303472572,0.01,394.0,9817.0,383.0,11.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,941.0,9643.0,889.0,49.0,3.0,0.0,0.0
9935.0,4.989431303472572,0.05,1707.0,9327.0,1544.0,156.0,7.0,0.0,0.0
9935.0,4.989431303472572,0.075,2327.0,9033.0,2004.0,297.0,21.0,5.0,0.0
9935.0,4.989431303472572,0.1,2852.0,8739.0,2338.0,464.0,45.0,5.0,0.0
9935.0,4.989431303472572,0.125,3270.0,8453.0,2533.0,626.0,97.0,14.0,0.0
9935.0,4.989431303472572,0.15,3607.0,8156.0,2628.0,826.0,133.0,18.0,2.0
9935.0,4.989431303472572,0.01,388.0,9832.0,381.0,7.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,920.0,9666.0,883.0,36.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1723.0,9398.0,1559.0,153.0,11.0,0.0,0.0
9935.0,4.989431303472572,0.075,2406.0,9113.0,2069.0,313.0,23.0,1.0,0.0
9935.0,4.989431303472572,0.1,2925.0,8828.0,2387.0,471.0,65.0,2.0,0.0
9935.0,4.989431303472572,0.125,3319.0,8545.0,2598.0,618.0,92.0,10.0,1.0
9935.0,4.989431303472572,0.15,3672.0,8254.0,2743.0,763.0,144.0,18.0,4.0
9935.0,4.989431303472572,0.01,394.0,9817.0,387.0,7.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,910.0,9633.0,870.0,38.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1672.0,9319.0,1506.0,156.0,8.0,2.0,0.0
9935.0,4.989431303472572,0.075,2310.0,8997.0,1993.0,286.0,26.0,5.0,0.0
9935.0,4.989431303472572,0.1,2797.0,8676.0,2301.0,445.0,44.0,5.0,2.0
9935.0,4.989431303472572,0.125,3201.0,8353.0,2475.0,619.0,93.0,12.0,2.0
9935.0,4.989431303472572,0.15,3473.0,7985.0,2554.0,740.0,159.0,18.0,2.0
9935.0,4.989431303472572,0.01,404.0,9808.0,396.0,8.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,935.0,9595.0,884.0,49.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1690.0,9260.0,1512.0,169.0,8.0,1.0,0.0
9935.0,4.989431303472572,0.075,2295.0,8894.0,1999.0,279.0,16.0,1.0,0.0
9935.0,4.989431303472572,0.1,2786.0,8521.0,2305.0,423.0,53.0,5.0,0.0
9935.0,4.989431303472572,0.125,3117.0,8153.0,2448.0,565.0,87.0,16.0,1.0
9935.0,4.989431303472572,0.15,3353.0,7749.0,2468.0,738.0,126.0,20.0,1.0
9935.0,4.989431303472572,0.01,368.0,9787.0,360.0,8.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,927.0,9566.0,887.0,39.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1625.0,9200.0,1477.0,142.0,6.0,0.0,0.0
9935.0,4.989431303472572,0.075,2252.0,8825.0,1946.0,268.0,36.0,2.0,0.0
9935.0,4.989431303472572,0.1,2689.0,8425.0,2197.0,408.0,78.0,6.0,0.0
9935.0,4.989431303472572,0.125,3033.0,8018.0,2387.0,544.0,90.0,11.0,1.0
9935.0,4.989431303472572,0.15,3305.0,7616.0,2448.0,695.0,143.0,16.0,3.0
9935.0,4.989431303472572,0.01,368.0,9822.0,359.0,9.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,858.0,9636.0,816.0,40.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1640.0,9328.0,1472.0,156.0,10.0,2.0,0.0
9935.0,4.989431303472572,0.075,2237.0,9021.0,1932.0,271.0,31.0,3.0,0.0
9935.0,4.989431303472572,0.1,2796.0,8699.0,2317.0,414.0,58.0,7.0,0.0
9935.0,4.989431303472572,0.125,3173.0,8379.0,2513.0,558.0,88.0,14.0,0.0
9935.0,4.989431303472572,0.15,3495.0,8065.0,2653.0,685.0,137.0,16.0,4.0
9935.0,4.989431303472572,0.01,392.0,9815.0,384.0,8.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,947.0,9615.0,903.0,42.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.05,1704.0,9281.0,1532.0,161.0,10.0,1.0,0.0
9935.0,4.989431303472572,0.075,2379.0,8960.0,2050.0,301.0,24.0,4.0,0.0
9935.0,4.989431303472572,0.1,2881.0,8642.0,2345.0,466.0,65.0,5.0,0.0
9935.0,4.989431303472572,0.125,3277.0,8282.0,2546.0,622.0,97.0,12.0,0.0
9935.0,4.989431303472572,0.15,3541.0,7946.0,2627.0,739.0,148.0,23.0,4.0
9935.0,4.989431303472572,0.01,364.0,9767.0,354.0,10.0,0.0,0.0,0.0
9935.0,4.989431303472572,0.025,909.0,9527.0,868.0,40.0,1.0,0.0,0.0
9935.0,4.989431303472572,0.05,1616.0,9133.0,1464.0,150.0,2.0,0.0,0.0
9935.0,4.989431303472572,0.075,2213.0,8732.0,1888.0,308.0,16.0,1.0,0.0
9935.0,4.989431303472572,0.1,2671.0,8339.0,2154.0,461.0,51.0,4.0,1.0
